ID8102,YEAR,OUTCOME,OUTCMYEAR,switcher,instresp,XL_AREA,age1_fav,age2_fav,age3_fav,age4_fav,age5_fav,age6_fav,age7_fav,age8_fav,age9_fav,age10_fav,age11_fav,age12_fav,age1_opp,age2_opp,age3_opp,age4_opp,age5_opp,age6_opp,age7_opp,age8_opp,age9_opp,age10_opp,age11_opp,age12_opp,age1_dk,age2_dk,age3_dk,age4_dk,age5_dk,age6_dk,age7_dk,age8_dk,age9_dk,age10_dk,age11_dk,age12_dk,edu1_fav,edu2_fav,edu3_fav,edu4_fav,edu5_fav,edu6_fav,edu7_fav,edu8_fav,edu9_fav,edu10_fav,edu11_fav,edu12_fav,edu1_opp,edu2_opp,edu3_opp,edu4_opp,edu5_opp,edu6_opp,edu7_opp,edu8_opp,edu9_opp,edu10_opp,edu11_opp,edu12_opp,edu1_dk,edu2_dk,edu3_dk,edu4_dk,edu5_dk,edu6_dk,edu7_dk,edu8_dk,edu9_dk,edu10_dk,edu11_dk,edu12_dk,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,white_fav,black_fav,hispa_fav,asina_fav,white_opp,black_opp,hispa_opp,asina_opp,white_dk,black_dk,hispa_dk,asian_dk,pid1_fav,pid2_fav,pid3_fav,pid4_fav,pid5_fav,pid6_fav,pid7_fav,pid1_opp,pid2_opp,pid3_opp,pid4_opp,pid5_opp,pid6_opp,pid7_opp,pid1_dk,pid2_dk,pid3_dk,pid4_dk,pid5_dk,pid6_dk,pid7_dk,ideo1_fav,ideo2_fav,ideo3_fav,ideo4_fav,ideo5_fav,ideo6_fav,ideo7_fav,ideo1_opp,ideo2_opp,ideo3_opp,ideo4_opp,ideo5_opp,ideo6_opp,ideo7_opp,ideo1_dk,ideo2_dk,ideo3_dk,ideo4_dk,ideo5_dk,ideo6_dk,ideo7_dk,male_fav,female_fav,male_opp,female_opp,male_dk,female_dk,protes_fav,cathlc_fav,jewish_fav,seculr_fav,protes_opp,cathlc_opp,jewish_opp,seculr_opp,protes_dk,cathlc_dk,jewish_dk,seculr_dk,east_fav,south_fav,midwst_fav,west_fav,east_opp,south_opp,midwst_opp,west_opp,east_dk,south_dk,midwst_dk,west_dk,nounn_fav,union_fav,nounn_opp,union_opp,nounn_dk,union_dk,pred10_sw,pred30_sw,pred50_sw,pred70_sw,pred90_sw,PREDALL_SW,INTGRP_STFAV,INTGRP_SWFAV,INTGRP_STOPP,INTGRP_SWOPP,AARP,AFLCIO,Airlines,AmericanBankersAssociation,AmericanCouncilofLifeInsurance,AmericanFarmBureauFederation,AmericanFederationofStateCountya,AmericanHospitalAssociation,AmericanIsraelPublicAffairsCommi,AmericanLegion,AmericanMedicalAssociation,AssociationofTrialLawyers,Automobilecompanies,ChamberofCommerce,ChristianCoalition,Computersoftwareandhardware,CreditUnionNationalAssociation,Defensecontractors,Electriccompanies,HealthInsuranceAssociation,IndependentInsuranceAgentsofAmer,InternationalBrotherhoodofTeamst,MotionPictureAssociationofAmeric,NationalAssociationofBroadcaster,NationalAssociationofHomeBuilder,NationalAssociationofManufacture,NationalAssociationofRealtors,NationalBeerWholesalersAssociati,NationalEducationAssociation,NationalFederationofIndependentB,NationalGovernorsAssociation,NationalRestaurantAssociation,NationalRifleAssociation,NationalRighttoLifeCommittee,OilCompanies,PharmaceuticalResearchManufactur,RecordingIndustryAssociation,Securitiesandinvestmentcompanies,Telephonecompanies,Tobbacocompanies,UnitedAutoWorkersunion,Universities,VeteransofForeignWarsoftheU_S,ECYN,SWYN,FPYN,RLYN,GNYN,QuestionText,
30,1981,0,,1,1,soc welfare,53,84,92,78,75,127,192,136,0,0,0,0,45,33,42,36,27,48,65,48,0,0,0,0,0,6,9,4,6,5,13,25,0,0,0,0,4,23,34,82,320,131,38,99,104,0,0,0,1,17,18,47,121,54,20,39,27,0,0,0,1,4,4,7,28,9,3,6,5,0,0,0,123,174,213,141,97,51,0,0,0,0,0,0,67,47,84,54,41,34,0,0,0,0,0,0,20,9,11,8,3,5,0,0,0,0,0,0,731,75,18,5,279,50,8,5,59,7,1,0,233,267,339,0,0,0,0,102,103,140,0,0,0,0,22,22,25,0,0,0,0,287,352,156,0,0,0,0,154,106,70,0,0,0,0,17,29,4,0,0,0,0,390,449,188,157,15,54,505,234,29,50,222,95,7,13,46,15,1,3,223,235,225,156,87,100,94,63,16,29,10,15,620,211,265,79,61,6,0.322036743164062,0.263104140758514,0.249610185623169,0.274631798267364,0.346505880355835,0.291177749633789,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,"As it works now, Social Security payments, payments to the handicapped and to those on government pensions, and other federal benefits are indexed to rises in the cost of living. As the Consumer Price Index goes up, the amount of benefits goes",
31,1981,0,,0,1,taxation,76,94,112,92,82,140,203,144,0,0,0,0,21,25,27,22,21,32,43,45,0,0,0,0,2,4,4,3,5,8,25,19,0,0,0,0,4,26,34,92,360,145,48,125,108,0,0,0,2,14,14,32,84,40,9,18,24,0,0,0,1,5,8,13,25,9,3,1,5,0,0,0,138,170,248,165,109,77,0,0,0,0,0,0,54,44,52,34,27,9,0,0,0,0,0,0,19,16,8,4,6,5,0,0,0,0,0,0,816,92,14,9,189,35,11,0,63,4,1,0,254,301,390,0,0,0,0,75,69,93,0,0,0,0,29,23,20,0,0,0,0,338,374,187,0,0,0,0,96,85,38,0,0,0,0,25,28,5,0,0,0,0,459,485,110,126,23,49,576,258,32,52,151,71,3,9,47,15,1,5,250,282,247,165,58,61,65,53,19,21,17,16,704,235,185,47,57,14,0.733450472354889,0.788354396820068,0.821054637432098,0.837681114673615,0.839908361434937,0.804089796543121,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,1,0,0,0,0,"Some Democrats in Congress are working on a tax bill as a substitute for the Kemp-Roth tax proposal which calls for a reduction of the federal personal income tax rate 10% each year for the next three years, which many congressmen think is too",
32,1981,0,,0,1,soc welfare,73,97,110,91,75,126,204,124,0,0,0,0,21,21,29,24,26,39,47,59,0,0,0,0,4,6,4,2,6,15,20,25,0,0,0,0,2,24,40,95,357,140,45,105,92,0,0,0,4,14,14,28,79,47,13,31,38,0,0,0,1,6,2,13,33,7,2,8,7,0,0,0,142,171,230,151,100,66,0,0,0,0,0,0,46,45,65,43,38,17,0,0,0,0,0,0,23,13,13,8,3,7,0,0,0,0,0,0,771,93,22,7,230,29,3,3,68,9,1,0,271,260,371,0,0,0,0,59,104,104,0,0,0,0,27,28,28,0,0,0,0,351,343,168,0,0,0,0,80,112,55,0,0,0,0,27,32,7,0,0,0,0,439,463,130,138,24,59,552,260,26,45,165,67,10,18,56,16,0,3,235,258,241,168,69,75,71,54,23,31,17,13,671,226,202,60,73,9,0.765276551246643,0.777982890605927,0.781125903129578,0.774847567081451,0.757611095905304,0.771368801593781,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,"Another proposed way of keeping government benefits in line with the cost of living would be to index the benefits to changes in wages. In other words, benefits would increase according to the annual average rise in wages. If, over the past few",
36,1981,0,,0,2,environment,41,47,58,57,52,101,126,93,0,0,0,0,55,71,80,74,45,76,122,84,0,0,0,0,0,4,7,3,5,6,24,20,0,0,0,0,0,15,15,74,200,120,19,79,54,0,0,0,2,19,23,79,201,110,29,73,68,0,0,0,0,6,5,9,23,12,0,5,6,0,0,0,79,103,133,105,79,54,0,0,0,0,0,0,110,130,140,113,58,33,0,0,0,0,0,0,18,14,14,9,1,4,0,0,0,0,0,0,504,45,14,4,503,67,20,5,44,17,3,2,204,170,202,0,0,0,0,141,198,266,0,0,0,0,17,22,29,0,0,0,0,260,218,82,0,0,0,0,184,268,136,0,0,0,0,21,24,10,0,0,0,0,308,268,266,340,18,51,366,148,20,28,351,177,19,47,49,16,1,1,138,189,150,99,170,162,154,119,20,19,20,10,446,125,427,174,52,13,0.425707876682282,0.44010716676712,0.470535159111023,0.516165375709534,0.578644990921021,0.486232113838196,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,0,0,0,0,"The Reagan Administration, through Secretary of the Interior James Watt, has announced that it wants to lease to oil companies sizable parts of the Pacific Ocean off the California coast for oil exploration. The State of California objects to t",
37,1981,0,,0,1,taxation,67,84,90,79,58,112,156,123,0,0,0,0,28,31,49,51,39,64,102,48,0,0,0,0,1,6,6,5,4,6,12,25,0,0,0,0,1,22,28,107,274,140,27,96,71,0,0,0,1,9,11,41,136,88,18,56,50,0,0,0,0,9,3,13,14,14,2,5,7,0,0,0,129,149,185,137,83,58,0,0,0,0,0,0,68,81,93,81,46,31,0,0,0,0,0,0,11,17,11,8,8,2,0,0,0,0,0,0,663,68,19,6,339,48,15,3,50,12,3,1,216,243,311,0,0,0,0,127,122,164,0,0,0,0,20,26,22,0,0,0,0,275,324,153,0,0,0,0,166,163,71,0,0,0,0,24,24,5,0,0,0,0,353,417,220,192,19,50,474,212,23,44,246,108,17,32,45,20,1,0,209,223,213,125,105,123,94,90,15,23,17,13,566,195,303,107,56,11,0.654868841171265,0.653453946113586,0.651367902755737,0.646794319152832,0.640434861183167,0.649383974075317,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,The major questions that have not yet been settled in Congress are over the kinds and amounts of cuts that should be made in personal federal income taxes. Let me ask you about some alternatives that have been proposed. For each tell me if you,
40,1981,0,,0,1,taxation,67,87,103,86,63,122,176,148,0,0,0,0,27,32,37,45,35,58,77,34,0,0,0,0,2,2,4,3,4,3,18,15,0,0,0,0,2,20,26,111,293,161,27,117,90,0,0,0,0,15,13,40,117,70,19,34,37,0,0,0,0,5,4,11,14,11,2,5,1,0,0,0,128,174,187,159,98,70,0,0,0,0,0,0,62,62,94,60,37,20,0,0,0,0,0,0,18,10,7,8,3,1,0,0,0,0,0,0,743,67,23,8,265,54,14,2,44,7,0,1,263,267,322,0,0,0,0,90,102,152,0,0,0,0,9,21,22,0,0,0,0,342,342,143,0,0,0,0,102,151,80,0,0,0,0,21,17,4,0,0,0,0,423,430,155,190,14,39,515,227,32,58,216,98,7,17,34,16,1,1,225,254,208,166,92,93,103,57,12,23,13,5,644,196,242,102,39,14,0.69533121585846,0.689658641815186,0.695148468017578,0.716261923313141,0.746266484260559,0.708533346652985,3,3,1,0,,-2,,1,,,,,,,,,,2,,,,,,,,,,,1,,1,,,2,,,,,,,,2,,,,,,1,0,0,0,0,"In the next month, the House Ways and Means Committee will come up with a tax bill for 1981 and 1982. Let me ask you about some of the tax cuts designed to help business that President Reagan and the Democratic and Republican leadership in Cong",
41,1981,0,,0,1,taxation,72,83,92,88,58,119,157,114,0,0,0,0,25,36,47,47,42,59,106,68,0,0,0,0,0,2,5,0,2,4,9,15,0,0,0,0,2,7,22,101,277,164,33,98,78,0,0,0,0,27,19,58,137,70,13,52,50,0,0,0,0,6,2,2,10,8,2,6,0,0,0,0,125,164,184,138,85,60,0,0,0,0,0,0,74,74,103,84,49,30,0,0,0,0,0,0,8,9,2,5,3,1,0,0,0,0,0,0,676,65,22,5,342,61,15,4,33,2,0,1,235,238,311,0,0,0,0,115,138,176,0,0,0,0,12,15,10,0,0,0,0,296,328,145,0,0,0,0,156,172,79,0,0,0,0,13,11,4,0,0,0,0,349,435,224,204,18,19,482,219,24,45,256,115,16,28,27,6,0,2,216,217,220,131,106,142,94,87,6,11,9,11,602,176,290,132,32,4,0.651711702346802,0.65172016620636,0.648007810115814,0.644203305244446,0.637754261493683,0.646679449081421,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,"Now let me ask you about some other tax cuts that many Congressmen of both parties favor. For each, tell me if you favor or oppose that tax cut. READ EACH ITEM Item: Eliminating the tax deductions people now can take on interest they pay on dep",
46,1981,0,,0,1,taxation,62,77,104,109,71,132,182,115,0,0,0,0,34,41,39,24,28,47,78,71,0,0,0,0,0,3,1,1,3,3,12,11,0,0,0,0,1,18,25,89,270,175,32,137,104,0,0,0,0,16,16,68,144,60,14,19,22,0,0,0,1,6,1,5,9,7,1,1,2,0,0,0,95,166,200,174,115,74,0,0,0,0,0,0,101,76,81,49,23,16,0,0,0,0,0,0,12,5,6,4,0,2,0,0,0,0,0,0,751,66,20,8,275,56,16,3,25,7,1,0,265,277,312,0,0,0,0,89,99,173,0,0,0,0,8,14,12,0,0,0,0,322,374,143,0,0,0,0,133,130,79,0,0,0,0,9,7,6,0,0,0,0,433,422,150,211,9,25,501,239,35,63,235,99,5,12,29,2,1,1,223,234,230,169,106,120,85,51,0,16,9,9,641,206,255,102,29,5,0.524722218513489,0.652968287467957,0.738858342170715,0.789802432060242,0.813898682594299,0.70404999256134,1,0,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,"Now let me ask you about some other tax cuts that many Congressmen of both parties favor. For each, tell me if you favor or oppose that tax cut. READ EACH ITEM Item: Eliminating the so-called marriage penalty, which taxes a married couple who a",
47,1981,0,,0,1,soc welfare,52,50,94,77,69,119,163,114,0,0,0,0,50,66,44,47,37,53,92,74,0,0,0,0,2,5,3,4,2,2,11,8,0,0,0,0,2,23,35,52,261,121,31,120,96,0,0,0,0,18,27,71,190,74,16,43,25,0,0,0,0,1,2,4,16,3,1,7,1,0,0,0,90,154,175,139,98,62,0,0,0,0,0,0,102,91,115,67,43,26,0,0,0,0,0,0,13,4,3,4,1,1,0,0,0,0,0,0,645,60,14,11,369,65,20,5,29,5,0,1,235,286,223,0,0,0,0,98,158,208,0,0,0,0,6,18,11,0,0,0,0,297,299,127,0,0,0,0,163,184,101,0,0,0,0,19,10,3,0,0,0,0,367,378,211,253,7,30,472,187,19,47,272,142,10,28,24,7,2,3,188,216,194,146,131,134,123,77,12,10,8,6,549,188,332,129,30,5,0.507699131965637,0.581349015235901,0.635836482048035,0.673347353935242,0.690933346748352,0.617833065986633,0,0,1,2,-2,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,1,0,0,0,"Let me read you some of the cutbacks the Reagan Administration has proposed on Social Security in order to keep Social Security taxes from rising a great deal. For each, tell me if you favor or oppose that cutback. Item: To encourage people to",
49,1981,0,,0,1,soc welfare,78,79,94,87,65,133,177,111,0,0,0,0,26,38,43,37,38,36,71,64,0,0,0,0,0,4,4,4,6,4,19,19,0,0,0,0,2,28,34,83,312,133,29,114,92,0,0,0,0,10,26,37,136,55,17,46,26,0,0,0,0,5,4,5,20,10,3,9,4,0,0,0,115,168,207,152,103,53,0,0,0,0,0,0,75,69,81,49,34,30,0,0,0,0,0,0,14,12,5,10,4,6,0,0,0,0,0,0,693,85,25,13,298,38,9,2,52,5,0,2,229,313,285,0,0,0,0,91,128,135,0,0,0,0,18,21,21,0,0,0,0,315,337,156,0,0,0,0,138,134,67,0,0,0,0,24,22,6,0,0,0,0,400,428,162,193,21,39,509,227,18,56,219,93,11,19,38,16,2,4,221,231,224,152,96,112,82,65,14,17,17,11,604,216,259,94,45,12,0.618798017501831,0.702764213085175,0.7403644323349,0.74282169342041,0.706197261810303,0.702189123630524,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,"One of the reasons Social Security costs have gone up so much is that benefits are now indexed to go up as prices go up. If Social Security payments had been geared to wage increases rather than price rises, the government would have saved 6.5",
51,1981,0,,0,1,soc welfare,43,26,40,35,35,47,93,75,0,0,0,0,59,94,101,92,71,122,165,107,0,0,0,0,2,1,1,1,2,4,8,14,0,0,0,0,0,9,20,43,120,65,18,73,50,0,0,0,2,29,42,80,340,128,29,91,72,0,0,0,0,4,3,5,8,5,1,5,1,0,0,0,66,74,83,71,60,29,0,0,0,0,0,0,131,166,207,135,79,56,0,0,0,0,0,0,8,9,2,5,2,4,0,0,0,0,0,0,349,28,13,5,661,102,21,12,33,1,0,0,152,137,110,0,0,0,0,180,308,323,0,0,0,0,6,18,10,0,0,0,0,185,149,60,0,0,0,0,281,329,170,0,0,0,0,12,15,1,0,0,0,0,181,217,386,426,17,17,258,95,14,20,491,232,16,54,18,9,1,4,92,119,109,79,231,227,207,147,8,14,10,2,314,78,566,240,30,3,0.329927384853363,0.304773151874542,0.304375052452087,0.330849289894104,0.388994514942169,0.331783878803253,0,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,"Let me read you some of the cutbacks the Reagan Administration has proposed on Social Security in order to keep Social Security taxes from rising a great deal. For each, tell me if you favor or oppose that cutback. Item: By 1987, those retiring",
53,1981,0,,1,2,foreign pol,41,43,50,53,36,73,75,59,0,0,0,0,60,70,82,66,54,91,132,90,0,0,0,0,1,12,10,16,9,22,54,46,0,0,0,0,1,10,13,45,138,73,22,77,52,0,0,0,3,10,24,79,259,117,29,78,44,0,0,0,1,10,16,20,62,19,9,24,10,0,0,0,50,73,110,86,51,44,0,0,0,0,0,0,117,125,153,106,65,36,0,0,0,0,0,0,35,33,38,19,17,8,0,0,0,0,0,0,367,36,15,8,521,82,24,6,152,12,3,2,146,130,156,0,0,0,0,160,215,272,0,0,0,0,59,51,62,0,0,0,0,163,204,55,0,0,0,0,219,252,149,0,0,0,0,63,75,18,0,0,0,0,260,172,263,385,73,98,246,125,19,23,371,182,25,38,123,36,4,2,111,132,113,75,177,171,178,121,37,67,34,33,330,98,473,160,136,34,0.683705806732178,0.632824420928955,0.586014032363892,0.54594612121582,0.512349843978882,0.592168045043945,0,0,1,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,Do you favor or oppose the U.S. helping to supply military weapons to (READ EACH ITEM)? Item: Spain,
54,1981,0,,1,2,foreign pol,33,38,51,52,49,88,110,78,0,0,0,0,67,86,85,73,47,82,119,89,0,0,0,0,2,1,6,10,3,16,32,29,0,0,0,0,1,12,20,58,166,76,25,84,55,0,0,0,2,13,26,75,262,115,31,77,46,0,0,0,3,5,7,12,31,18,4,17,5,0,0,0,61,84,125,90,64,50,0,0,0,0,0,0,118,127,159,113,57,31,0,0,0,0,0,0,22,20,17,9,12,8,0,0,0,0,0,0,438,33,11,9,517,88,27,6,86,10,3,1,163,153,185,0,0,0,0,177,212,261,0,0,0,0,26,32,43,0,0,0,0,192,222,69,0,0,0,0,217,265,139,0,0,0,0,37,44,13,0,0,0,0,288,213,274,376,34,67,306,111,40,21,370,209,4,35,64,24,3,6,138,149,120,93,164,187,182,116,24,35,22,20,387,107,468,170,84,16,0.638246238231659,0.614369630813599,0.575284779071808,0.519908785820007,0.453246533870697,0.560211193561554,0,0,1,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,Do you favor or oppose the U.S. helping to supply military weapons to (READ EACH ITEM)? Item: Israel,
55,1981,0,,1,2,foreign pol,36,27,41,48,34,62,95,83,0,0,0,0,67,91,93,81,62,107,127,89,0,0,0,0,0,7,8,7,4,17,39,24,0,0,0,0,1,10,14,46,122,69,23,77,62,0,0,0,3,18,29,84,293,127,32,90,40,0,0,0,1,2,10,14,45,13,6,12,3,0,0,0,53,62,106,86,49,45,0,0,0,0,0,0,126,143,175,113,75,37,0,0,0,0,0,0,22,26,20,12,8,6,0,0,0,0,0,0,365,37,11,5,585,84,28,9,90,10,3,2,155,124,146,0,0,0,0,184,240,296,0,0,0,0,27,32,47,0,0,0,0,161,195,61,0,0,0,0,242,294,149,0,0,0,0,43,41,11,0,0,0,0,269,156,285,435,42,64,260,103,23,28,410,216,23,32,71,25,1,2,120,124,106,75,177,207,202,134,29,41,17,20,341,80,515,190,82,23,0.70661997795105,0.673887372016907,0.633543848991394,0.585187196731567,0.527242183685303,0.625296115875244,1,0,1,0,,,,,,,,,-2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,Do you favor or oppose the U.S. helping to supply military weapons to (READ EACH ITEM)? Item: Egypt,
56,1981,0,,0,1,govt reform,40,39,34,38,30,63,92,70,0,0,0,0,62,83,104,91,68,114,150,115,0,0,0,0,1,2,4,5,2,9,19,10,0,0,0,0,1,11,21,58,169,64,22,37,24,0,0,0,5,13,28,78,267,140,37,138,81,0,0,0,0,7,3,8,23,5,2,3,1,0,0,0,69,77,99,72,41,21,0,0,0,0,0,0,119,136,195,133,89,68,0,0,0,0,0,0,13,18,6,7,3,0,0,0,0,0,0,0,334,49,14,5,662,77,24,11,44,5,4,0,136,118,153,0,0,0,0,218,262,311,0,0,0,0,12,16,25,0,0,0,0,163,168,63,0,0,0,0,270,339,151,0,0,0,0,12,25,7,0,0,0,0,216,191,364,427,16,37,261,108,8,14,445,224,38,45,35,12,1,3,91,140,112,64,223,209,201,159,12,23,12,7,304,101,597,177,37,14,0.361870586872101,0.364299595355988,0.353866219520569,0.328155875205994,0.289754450321198,0.33958934545517,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,"One of the pledges Ronald Reagan made when he ran for president was that he would get the federal government off the back of business. As a result, this administration has begun a series of measures to change federal regulation of business. I w",
57,1981,0,,0,1,econ & labor,51,57,53,53,48,77,107,85,0,0,0,0,51,64,87,78,50,102,135,105,0,0,0,0,1,3,2,4,2,8,19,5,0,0,0,0,3,11,27,67,208,85,25,59,45,0,0,0,3,16,23,71,229,122,34,116,59,0,0,0,0,3,3,7,22,2,1,4,1,0,0,0,73,103,139,96,47,37,0,0,0,0,0,0,118,119,153,112,81,52,0,0,0,0,0,0,10,9,9,4,4,0,0,0,0,0,0,0,428,68,21,5,577,57,19,11,36,6,2,0,161,163,208,0,0,0,0,191,225,259,0,0,0,0,14,9,22,0,0,0,0,200,222,90,0,0,0,0,233,292,126,0,0,0,0,13,16,5,0,0,0,0,283,249,299,376,15,29,321,148,12,27,386,188,35,34,33,8,1,1,131,167,139,95,189,179,178,130,6,25,7,6,390,136,517,145,31,12,0.397889137268066,0.458352267742157,0.478131949901581,0.459578394889832,0.399678528308868,0.438726055622101,7,0,0,0,,,,,,,,,,,,,2,2,,,,2,,,,,,,,,,2,,,,,,,2,2,,,,2,,,,1,0,0,0,0,"One of the pledges Ronald Reagan made when he ran for president was that he would get the federal government off the back of business. As a result, this administration has begun a series of measures to change federal regulation of business. I w",
59,1981,0,,0,1,camp finance,58,51,53,65,45,85,126,74,0,0,0,0,41,71,87,69,52,92,108,102,0,0,0,0,3,3,2,2,4,10,26,19,0,0,0,0,1,5,20,69,211,98,33,71,50,0,0,0,1,19,26,63,224,107,25,104,52,0,0,0,4,6,7,13,25,5,2,4,4,0,0,0,66,112,135,102,55,49,0,0,0,0,0,0,106,105,158,105,74,37,0,0,0,0,0,0,28,13,8,4,4,3,0,0,0,0,0,0,457,63,23,9,523,63,17,7,61,5,2,0,184,169,205,0,0,0,0,161,204,258,0,0,0,0,20,23,27,0,0,0,0,215,227,99,0,0,0,0,214,272,114,0,0,0,0,17,32,8,0,0,0,0,297,261,276,347,23,47,332,158,18,29,360,173,26,31,48,13,3,2,146,174,136,101,161,163,178,121,19,34,10,7,423,128,459,158,57,7,0.42965042591095,0.459683418273926,0.480327010154724,0.49170047044754,0.490354299545288,0.470343124866486,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,"One of the pledges Ronald Reagan made when he ran for president was that he would get the federal government off the back of business. As a result, this administration has begun a series of measures to change federal regulation of business. I w",
61,1981,0,,1,2,foreign pol,26,28,40,39,37,54,84,78,0,0,0,0,75,91,98,86,59,118,148,93,0,0,0,0,1,5,4,10,4,15,29,24,0,0,0,0,3,6,17,37,115,72,19,68,48,0,0,0,2,15,27,94,316,130,35,95,53,0,0,0,1,8,8,12,29,8,6,15,5,0,0,0,56,66,97,74,48,29,0,0,0,0,0,0,128,143,192,124,79,54,0,0,0,0,0,0,17,21,13,14,7,6,0,0,0,0,0,0,335,26,10,8,623,98,30,7,81,6,2,1,143,115,130,0,0,0,0,198,252,320,0,0,0,0,24,29,40,0,0,0,0,171,160,50,0,0,0,0,243,336,159,0,0,0,0,32,34,13,0,0,0,0,240,148,320,450,37,56,241,95,19,22,439,227,24,40,59,23,4,1,100,119,95,73,198,221,209,141,27,31,19,15,301,83,565,190,72,19,0.697138667106628,0.67510449886322,0.656612396240234,0.640925467014313,0.630287110805512,0.660013628005981,0,0,1,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Do you favor or oppose the U.S. helping to supply military weapons to (READ EACH ITEM)? Item: Taiwan, or Nationalist China",
62,1981,0,,1,2,foreign pol,45,43,58,48,37,75,117,88,0,0,0,0,53,72,74,71,58,97,109,83,0,0,0,0,5,9,10,16,6,15,33,25,0,0,0,0,0,16,22,52,169,90,32,80,49,0,0,0,3,10,20,77,244,105,22,82,51,0,0,0,3,4,10,15,45,14,6,17,5,0,0,0,69,89,133,95,54,46,0,0,0,0,0,0,104,120,142,107,66,34,0,0,0,0,0,0,28,22,25,8,14,9,0,0,0,0,0,0,437,38,19,10,500,83,19,5,103,9,4,1,183,140,190,0,0,0,0,150,220,249,0,0,0,0,33,35,50,0,0,0,0,210,231,57,0,0,0,0,188,260,143,0,0,0,0,47,39,21,0,0,0,0,300,213,253,365,42,77,324,134,13,26,339,184,28,33,75,26,7,3,122,169,130,92,170,162,171,115,34,40,22,23,390,117,450,157,97,19,0.592072486877441,0.562134444713593,0.536330997943878,0.514115810394287,0.49912828207016,0.540756404399872,0,0,1,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,Do you favor or oppose the U.S. helping to supply military weapons to (READ EACH ITEM)? Item: The Philippines,
63,1981,0,,1,2,foreign pol,20,21,27,36,26,52,73,48,0,0,0,0,80,99,105,89,66,119,151,118,0,0,0,0,1,4,10,10,7,14,36,29,0,0,0,0,1,7,10,26,89,43,17,65,47,0,0,0,3,19,33,102,327,149,38,101,53,0,0,0,1,4,9,16,42,17,5,11,6,0,0,0,32,44,78,56,38,37,0,0,0,0,0,0,144,163,200,138,81,47,0,0,0,0,0,0,24,22,23,17,12,4,0,0,0,0,0,0,261,23,11,4,678,99,26,11,98,7,4,1,120,92,93,0,0,0,0,211,268,350,0,0,0,0,34,34,44,0,0,0,0,132,132,34,0,0,0,0,265,354,172,0,0,0,0,46,43,14,0,0,0,0,220,86,329,500,43,69,194,75,10,18,469,242,35,40,73,26,3,5,83,90,75,57,209,236,232,152,31,43,17,21,250,54,597,214,88,23,0.810093343257904,0.777738451957703,0.738085865974426,0.690788209438324,0.633166015148163,0.729974377155304,1,0,1,0,,,,,,,,,-2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,Do you favor or oppose the U.S. helping to supply military weapons to (READ EACH ITEM)? Item: Saudi Arabia,
